id,input,regex_jp,regex_zh,regex_en,output_ja,output_zh,output_en,alt,regex_id,pattern,order,response_type,action_id,condition,SpeechControl,emotion_change_type,emotion_change_value,WaitTime,HideUI,Animation,Priority,call_only,choice_yes_pattern,choice_no_pattern,EntryID,SeriesGroupID,TeachingCategory,DisplayName
00380,猫は禿げても猫,(ねこははげてもねこ),,,本性は変わらないって意味？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00380,猫は禿げても猫,(ねこははげてもねこ),,,まあ、うん。そうかもだけど、ほかの言い方ないかな。わざわざ禿げさせないでよ。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00390,皿嘗めた猫が科を負う,(さらなめたねこがとがをおう),,,皿嘗めた猫が科を負うってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00390,皿嘗めた猫が科を負う,(さらなめたねこがとがをおう),,,魚を皿から盗んだ猫は捕まらなくて、そのあと皿を嘗めに来た別の猫が捕まって怒られること？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00390,皿嘗めた猫が科を負う,(さらなめたねこがとがをおう),,,ひどい！あとから来た猫にも魚をあげないと不公平でしょ！,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00400,猫に紙袋,(ねこにかみぶくろ),,,猫に紙袋ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00400,猫に紙袋,(ねこにかみぶくろ),,,猫が頭に紙袋をかぶると、取ろうとして後ろに下がることから、尻込みすること？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00400,猫に紙袋,(ねこにかみぶくろ),,,えっ、紙袋って隠れられてたくさん遊べるのに、そんな意味になってるの？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00410,猫に九生あり,(ねこにきゅうしょうあり|ねこにきゅうせいあり),,,猫に九生ありってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00410,猫に九生あり,(ねこにきゅうしょうあり|ねこにきゅうせいあり),,,猫には、命が９つあるっていう説？さすがにそんなことないでしょ。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00410,猫に九生あり,(ねこにきゅうしょうあり|ねこにきゅうせいあり),,,ああ、そのくらい生命力が強いっていう、たとえ話なんだ。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00410,猫に九生あり,(ねこにきゅうしょうあり|ねこにきゅうせいあり),,,どうして９つなんだろうね？,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00420,猫の前の鼠の昼寝,(ねこのまえのねずみのひるね),,,猫の前の鼠の昼寝ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00420,猫の前の鼠の昼寝,(ねこのまえのねずみのひるね),,,危険が迫っているのに、気づかずのんきにしていること？まあ、確かに危ないかな。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00420,猫の前の鼠の昼寝,(ねこのまえのねずみのひるね),,,{{CAT_PRONOUN}}みたいに、本物のネズミを見たことがなくて、お腹がいっぱいなら、放っておくかもしれないけど。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00430,男猫が子を産む,(おとこねこがこをうむ),,,男猫が子を産むってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00430,男猫が子を産む,(おとこねこがこをうむ),,,絶対にあり得ないこと？そのままの意味だね。,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00430,男猫が子を産む,(おとこねこがこをうむ),,,でもオスは子どもは産めないけど、子猫の面倒を見たりはできるね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00440,猫鼠同眠,(びょうそどうみん),,,猫鼠同眠ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00440,猫鼠同眠,(びょうそどうみん),,,本来は敵同士の猫とネズミが、裏で協力して悪いことをすること？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00440,猫鼠同眠,(びょうそどうみん),,,猫とネズミは敵同士だから、一緒に寝るなんてあり得ないってことだね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00440,猫鼠同眠,(びょうそどうみん),,,その通り。{{CAT_PRONOUN}}はネズミなんて絶対に逃がさない！……多分。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00450,猫鼠同処,(びょうそどうしょ),,,猫鼠同処ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00450,猫鼠同処,(びょうそどうしょ),,,猫とネズミみたいに、本来は対立する者同士が、同じ場所でかばい合って悪いことをすること？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00450,猫鼠同処,(びょうそどうしょ),,,まあ、確かに猫とネズミが同じ部屋にいたら変かも。ネズミみたいな{{PLAYER_CALLING}}とは、今も一緒にいるけどね。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00460,照猫画虎,(しょうびょうがこ),,,照猫画虎ってどういう意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00460,照猫画虎,(しょうびょうがこ),,,虎の絵を見よう見まねで描こうとしたら猫を描いちゃったことから、見よう見まねで本物を真似すること？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00460,照猫画虎,(しょうびょうがこ),,,虎と猫って、そんなに似てるの？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00470,好奇心は猫をも殺す,(こうきしんはねこをもころす),,,好奇心は猫をも殺すって、そのままの意味？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00470,好奇心は猫をも殺す,(こうきしんはねこをもころす),,,何かに興味を持つことで死んじゃうの？そんな悲しい言葉があるの？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00470,好奇心は猫をも殺す,(こうきしんはねこをもころす),,,……興味を持ちすぎると危ないって意味？でも、{{CAT_PRONOUN}}は人間の言葉とかに興味持ってるし……。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00470,好奇心は猫をも殺す,(こうきしんはねこをもころす),,,……たとえ話だから、本当に死んじゃうことはないの？それなら……いいのかな。,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00480,猫に小判,(ねこにこばん),,,猫に小判って何？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00480,猫に小判,(ねこにこばん),,,価値の分からない者に高価なものを与えても、役に立たなくて意味がないって意味の言葉？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00480,猫に小判,(ねこにこばん),,,えっと、もしかしてだけどなんか失礼なこと言われてる？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00480,猫に小判,(ねこにこばん),,,たしかにその、こばん？っていうのが何なのかは知らないけどさ！,,,,,1,4,normal,,,Random,,0,0,false,,10,false,,,,,,
00490,猫も杓子も,(ねこもしゃくしも),,,猫も杓子もって何？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00490,猫も杓子も,(ねこもしゃくしも),,,あらゆる人がみんな同じことしてるって意味の言葉なんだ。しゃくしって何？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00490,猫も杓子も,(ねこもしゃくしも),,,水をすくうための木の容器？なんで猫と杓子なんだろ……。,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
00500,猫の額,(ねこの(ひたい|かお)),,,猫の額って何？{{CAT_PRONOUN}}のおでこ？,,,,,1,1,normal,,,Random,,0,0,false,,10,false,,,,,,
00500,猫の額,(ねこの(ひたい|かお)),,,へえ！とっても狭い場所って意味の言葉なんだ！なんで？,,,,,1,2,normal,,,Random,,0,0,false,,10,false,,,,,,
00500,猫の額,(ねこの(ひたい|かお)),,,……猫のおでこは、あるかないか分からないくらい小さいから？別に猫以外も狭くない？？,,,,,1,3,normal,,,Random,,0,0,false,,10,false,,,,,,
